SeniorCitizen,tenure,MonthlyCharges,numAdminTickets,numTechTickets,Churn,avg_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_automatic,PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_medium,tenure_group_long
0,29,20.0,0,0,0,18.001666666666665,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,23,86.8,4,0,0,82.32708333333333,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,57,58.75,0,1,0,59.266379310344824,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1
0,72,45.25,0,0,0,43.01095890410959,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1
0,66,56.6,0,0,0,56.55522388059701,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1
0,65,84.2,0,0,0,80.67424242424242,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
0,8,80.0,0,0,0,69.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,4,70.15,0,0,1,53.67,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,71,24.75,0,0,0,25.512500000000003,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1,20.2,0,0,0,10.1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,4,50.05,0,0,1,35.87,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,12,19.35,0,0,0,16.873076923076923,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,24,50.6,0,0,0,51.55,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0
0,31,81.15,0,0,0,79.5546875,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0
0,1,55.2,0,0,1,27.6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,30,89.9,0,0,0,87.84354838709677,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
0,47,85.3,0,0,0,85.56770833333333,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1
0,54,108.0,0,0,0,104.7390909090909,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1
0,50,93.5,0,0,0,93.08823529411765,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
0,1,84.6,0,1,1,42.3,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
0,72,20.25,0,0,0,21.464383561643835,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
0,29,25.15,0,0,0,23.4,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,2,54.4,0,0,1,38.03333333333333,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,10,29.6,0,0,0,27.186363636363637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
0,18,73.15,0,0,0,68.73421052631579,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,11,95.0,0,0,1,93.35833333333333,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
0,16,19.75,0,0,0,16.726470588235294,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
0,72,86.6,0,1,0,86.9931506849315,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
0,72,109.2,4,0,0,107.92191780821918,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1
0,41,74.7,0,2,0,75.89642857142857,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1
1,65,94.4,0,0,0,92.82045454545454,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
1,13,54.8,0,0,0,52.23571428571428,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0
1,4,75.35,1,0,0,54.67999999999999,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,41,65.0,0,0,0,60.280952380952385,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1
1,15,74.4,0,0,1,67.14375,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,1,48.55,0,0,1,24.275,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,42,99.0,0,0,0,99.96395348837208,1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
0,51,93.5,5,0,0,88.8375,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1
0,2,70.4,0,0,1,49.050000000000004,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,40.2,0,0,1,20.1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,32,83.7,0,0,0,79.7969696969697,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0
0,10,19.85,0,0,0,17.55,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,67,59.55,0,0,0,60.35147058823529,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1
0,61,115.1,0,0,0,113.03467741935484,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,50,114.35,0,0,0,113.55098039215687,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
0,2,44.6,0,0,1,26.849999999999998,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,29,45.0,4,0,0,40.955000000000005,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0
1,3,41.15,0,0,1,33.05,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
1,13,106.9,0,1,1,97.45,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0
1,57,89.85,5,0,0,84.9198275862069,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
0,31,49.85,0,0,0,47.503125,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0
0,45,113.3,0,0,0,109.39673913043478,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1
0,61,88.1,2,0,0,89.14112903225806,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1
0,50,24.9,0,0,0,23.436274509803923,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,19,105.0,0,0,0,100.3625,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0
0,59,19.35,0,2,1,18.326666666666664,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,71,24.25,0,0,0,24.06875,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1,16,94.45,0,1,1,88.89411764705882,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0
0,57,59.75,0,0,0,59.48534482758621,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
0,1,24.8,0,0,1,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20,107.05,0,0,0,103.43095238095239,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0
0,1,70.6,0,0,1,35.3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,5,85.4,0,0,1,66.85000000000001,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
0,52,105.05,0,5,1,106.12924528301888,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
1,21,64.95,0,0,0,60.9,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
0,14,55.0,0,0,0,51.46333333333334,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,5,50.55,0,0,0,40.791666666666664,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6,55.15,0,0,0,46.128571428571426,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0,10,51.2,0,0,0,45.29545454545455,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,25.4,0,0,0,12.7,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,68,54.45,0,0,0,53.44565217391305,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0,18,95.15,0,2,1,93.68157894736842,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0
0,22,76.0,0,0,0,77.54782608695652,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,20,44.35,0,0,0,44.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,1,70.0,0,0,1,35.0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8,74.5,0,0,1,67.39444444444445,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,10,44.85,0,0,1,39.58181818181818,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,24,76.1,0,0,1,68.508,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,35,61.2,0,0,0,56.144444444444446,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
0,23,86.8,0,0,0,80.86666666666666,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0
1,6,89.35,0,0,0,81.11428571428571,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,12,19.7,2,0,0,16.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,20.25,0,0,0,10.125,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,71,76.05,0,0,0,75.50625,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
1,35,100.8,3,0,0,95.48611111111111,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,40,74.55,0,0,0,73.5548780487805,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1
0,1,73.6,0,0,1,36.8,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,23,64.9,0,0,0,62.90833333333333,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0
1,4,95.45,0,0,1,79.22,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,4,90.4,0,0,0,71.33,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
0,68,60.3,0,1,0,59.55072463768116,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1
0,38,81.85,0,0,0,80.55641025641025,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
0,52,24.8,0,0,0,23.19056603773585,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,32,74.9,0,0,1,69.79848484848485,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,29,75.55,4,0,0,68.48,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0
1,38,101.15,0,2,0,95.94487179487179,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,48,78.75,0,0,0,75.15204081632653,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1
0,1,19.25,0,0,0,9.625,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,22,89.05,0,0,0,82.01086956521739,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0
0,43,115.05,0,0,0,111.25227272727274,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
1,5,69.35,0,0,0,56.93333333333334,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,5,80.6,0,0,1,69.25833333333334,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,51,110.05,0,0,0,109.35384615384615,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
0,71,19.9,0,0,0,18.820833333333333,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,38,80.3,0,3,1,78.42692307692307,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1
1,24,93.15,0,2,1,89.242,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0
0,35,91.5,0,0,0,89.89861111111111,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
1,54,82.45,0,5,1,79.09272727272727,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1
0,72,60.0,0,0,0,58.41095890410959,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1
0,1,44.8,0,0,0,22.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,9,48.6,1,0,0,42.230000000000004,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,69,60.05,0,0,0,59.667142857142856,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1
0,52,102.7,4,0,0,96.94528301886793,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1
1,11,82.9,0,0,0,73.33749999999999,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
1,2,70.35,0,0,1,46.35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,28,35.9,0,0,0,33.574137931034485,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1,17,82.65,3,0,0,81.66944444444444,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
0,35,19.85,0,0,0,20.5375,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
0,8,19.2,0,0,0,17.994444444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,46,94.9,0,0,0,94.10531914893616,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1
0,7,73.85,0,0,1,63.90625,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,2,80.6,0,0,1,51.93333333333334,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,68,75.8,0,6,1,76.72391304347826,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1
0,43,104.6,0,4,1,108.1784090909091,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,1
0,68,88.15,0,0,0,89.10797101449275,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
0,36,94.8,0,0,0,96.36891891891892,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0
0,63,103.4,0,4,1,103.171875,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1
1,32,54.65,0,0,0,55.45757575757575,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,71,85.75,0,0,0,86.44166666666666,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,66,67.45,0,0,0,67.29328358208954,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
0,63,20.5,0,0,0,20.75234375,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,41,20.25,4,0,0,20.595238095238095,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1,1,72.1,0,0,0,36.05,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,2,90.4,0,1,1,56.06666666666666,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,70,19.45,0,1,0,18.359154929577464,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,23,44.95,0,0,0,41.53541666666667,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0
1,64,97.0,0,0,0,98.93692307692307,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1
0,37,62.8,5,0,0,59.9671052631579,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
0,17,44.6,2,0,0,37.855555555555554,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,7,89.15,0,0,0,71.79375,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0
0,4,84.8,0,0,1,74.38,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,21,41.9,0,1,1,38.18636363636364,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
0,10,80.25,0,0,1,76.9090909090909,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,16,54.1,0,0,0,52.294117647058826,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
0,64,105.25,0,0,0,104.97538461538461,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1
1,27,30.75,0,0,1,28.75357142857143,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,42,97.1,0,0,0,93.41279069767442,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
0,5,20.2,0,0,0,13.958333333333334,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,41,98.8,0,0,0,94.26547619047619,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1
0,58,50.3,0,0,0,48.78898305084746,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,47,20.55,4,0,0,19.702083333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
0,18,75.9,2,0,0,72.26578947368421,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
0,5,96.5,0,0,1,82.09166666666667,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,23,59.95,0,0,0,58.583333333333336,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
0,1,19.15,0,0,0,9.575,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,71,98.65,0,0,0,96.70625000000001,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1
0,72,112.6,0,0,0,111.32397260273972,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
0,33,20.6,0,0,0,20.301470588235293,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,2,85.65,0,0,1,60.5,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
0,24,35.75,1,0,0,33.232,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0
0,56,99.75,0,0,0,98.39298245614034,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1
0,37,96.1,0,0,0,95.96842105263158,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
0,43,85.1,0,0,0,83.23295454545455,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1
0,1,25.35,0,0,0,12.675,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,25,104.95,0,2,1,98.71153846153847,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0
0,61,89.65,0,0,0,85.6241935483871,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
0,17,86.75,0,0,0,78.34722222222223,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0
0,41,86.2,0,0,0,79.50119047619049,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1
0,1,50.65,0,0,1,25.325,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,72,64.8,0,0,0,64.82671232876713,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1
0,1,90.85,0,0,1,45.425,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
0,48,108.1,0,0,0,103.41734693877551,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1
1,11,19.95,0,0,1,17.895833333333332,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,55,85.45,0,4,1,87.04821428571428,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
0,42,54.75,2,0,0,54.61511627906976,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
0,44,90.4,0,0,0,90.28888888888889,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
0,1,44.0,0,0,0,22.0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,27,95.6,0,0,0,92.6875,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1,27,84.8,0,0,0,82.48392857142858,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0
1,2,44.3,0,0,0,29.766666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,19,19.9,0,0,0,18.3775,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,42,95.05,0,0,0,91.73255813953489,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1
0,66,90.05,0,0,0,89.04402985074627,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1
1,33,109.9,0,0,0,108.66764705882352,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0
0,34,73.95,0,0,1,72.12714285714286,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,33,54.6,0,0,0,53.050000000000004,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0
0,23,20.05,4,0,0,17.295833333333334,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
0,32,19.75,0,0,0,18.913636363636364,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,11,20.05,0,0,0,19.808333333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,69,99.45,0,7,1,100.10857142857144,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
0,68,55.9,0,0,0,55.77971014492754,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
0,20,19.7,3,0,0,19.97142857142857,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
0,72,19.8,0,0,0,20.11986301369863,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1
0,60,95.4,0,0,0,95.27868852459017,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,32,93.95,0,0,0,86.71060606060605,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0
0,1,19.9,0,0,1,9.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,19.6,0,0,1,9.8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,3,81.35,0,0,1,58.425,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,46,24.45,0,0,0,22.684042553191492,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,29,74.95,0,0,0,71.635,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
0,51,87.35,0,0,0,86.01923076923077,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1
1,48,70.65,0,0,0,72.34795918367347,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,16,73.25,5,0,0,70.33823529411765,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,70,98.7,0,0,0,96.60422535211266,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
0,40,24.8,0,0,0,24.992682926829268,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
0,22,83.3,0,4,1,80.25652173913043,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1,75.3,0,0,1,37.65,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,5,24.3,0,0,0,22.041666666666668,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,7,69.85,0,0,0,64.43125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,29,100.55,5,0,0,94.34833333333333,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0
0,44,25.7,2,0,0,24.677777777777777,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,10,40.7,0,0,0,40.845454545454544,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,55,51.65,0,0,0,50.68839285714286,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,52,105.1,0,0,0,101.44150943396225,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
0,10,85.95,0,0,0,78.05454545454546,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,18,75.6,0,0,0,73.42368421052632,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,68,58.25,0,0,0,57.618840579710145,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
